"","Date","Site.N","Site","Location","Bag","Genus","Species","Species_TB","Plot","Photo.1","Photo.2","Tag","ID","Dewer","full_VOLmm3","full_SAmm2","live_SAmm2","Mass_g","SD_gcm3","SAV","Protein_mgml","chl_a","chl_c","zoox","AFDW_5ml","col","colony_area","branch_density","branch_width","branch_height","polyp_size","polyp_density","base_ratio","height","chl_t","protein","biomass"
"104","12/02/2019","Site 4b","Venture Lake","Inner",40,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1758","IMG_1759",4,"s4b_pcyl_4","yellow",9956.2,3796.6,3510.4,10.3,1.03453124686125,0.381330226391595,2.93648931963448,5.87529331415223,2.44639659298086,0.94220031905196,0.032,"#856944",1055,0.0218009478672986,3.75,15,0.1,89.6,2.22222222222222,39.5,8.32168990713309,1.25476697226861,2.73473108477666
"105","12/02/2019","Site 4b","Venture Lake","Inner",21,"Porites","Porites cf. rus","Porites cf. rus",1,"IMG_1727","IMG_1728",1,"s4b_prus_1","yellow",2273.4,1407.4,1185.2,2.5,1.09967449634908,0.619072754464678,2.97520524572242,12.0922543030712,3.86942705872427,1.47654404319946,0.05,"#5D4A30",633.75,0.266666666666667,1.08333333333333,3.41666666666667,0.05,56.32,1.07692307692308,11.25,15.9616813617955,3.76544707102905,12.6560917988525
"106","12/02/2019","Site 4b","Venture Lake","Inner",22,"Porites","Porites cf. rus","Porites cf. rus",1,"IMG_1730","IMG_1731",3,"s4b_prus_3","yellow",1180.55,898.8,664.8,1.2,1.01647537164881,0.761340053364957,1.87812496646225,9.08776658393501,1.97358354016245,1.47224729241877,0.036,"#64431F",323.125,0.151644100580271,1.58333333333333,2.16666666666667,0.025,66.56,1.24528301886792,14.5,11.0613501240975,4.237646584978,16.2454873646209
"107","12/02/2019","Site 4b","Venture Lake","Inner",39,"Porites","Porites cf. rus","Porites cf. rus",1,"IMG_1756","IMG_1757",4,"s4b_prus_4","yellow",897.3,755.7,704.3,0.9,1.00300902708124,0.842193246405884,1.59429950913036,7.01854994320602,1.17628118344456,0.945974726678972,0.039,"#8A683D",813.125,0.19,0.983333333333333,2.75,0.025,107.52,1.16666666666667,16.75,8.19483112665058,3.39549803165631,16.6122391026551
"108","13/02/2019","Site 5","Falcon Reef","Lagoon",25,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1842","IMG_1843",1,"s5_card_1","no colour",1179.9,2072.5,2051.7,2.3,1.94931773879142,1.7565047885414,4.46064464316458,0.829728213189063,-0.276335630209095,0.23578008480772,0.033,"#BD9875",331.875,0.141619585687382,0.883333333333333,4.66666666666667,0.075,20.48,2.33333333333333,18.25,0.553392582979968,3.26118192949596,4.82526685187893
"109","13/02/2019","Site 5","Falcon Reef","Lagoon",23,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1838","IMG_1839",2,"s5_card_2","no colour",1800.5,2434.6,2402.2,3.6,1.99944459872258,1.35217995001388,4.73226877536883,1.76206536716343,0.214148962409458,0.326783781533594,0.032,"#864125",185.625,0.8,0.675,1.25,0.075,33.28,1.39473684210526,5,1.97621432957289,2.95495927193957,3.99633669136625
"110","13/02/2019","Site 5","Falcon Reef","Lagoon",24,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1840","IMG_1841",3,"s5_card_3","no colour",1538.9,2655.3,2629.3,2.7,1.75449996750926,1.72545324582494,4.53643149251743,0.883166460654927,-0.100902526337808,0.322804548739208,0.035,"#866A49",733.75,0.32,0.475,1.58333333333333,0.05,12.8,1.5,8,0.782263934317119,2.58800716493977,3.99345833491804
"111","13/02/2019","Site 5","Falcon Reef","Lagoon",7,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1816","IMG_1817",1,"s5_pcyl_1","no colour",2654.5,1388.3,1298.6,3.1,1.16782821623658,0.522998681484272,3.32501662692031,5.37525017326351,1.34444473856461,0.965462806098876,0.051,"#86733E",841.875,0.256,0.941666666666667,2.33333333333333,0.1,92.16,1.1,7,6.71969491182812,3.84069377820766,11.7819189896812
"112","13/02/2019","Site 5","Falcon Reef","Lagoon",8,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1818","IMG_1819",3,"s5_pcyl_3","no colour",3244.6,1509.5,1388.3,3.6,1.10953584417185,0.465234543549282,6.80903640003123,5.77289532161637,1.25891341028596,1.08971918379107,0.05,"#BCB392",12650,0.217777777777778,1.11666666666667,3.58333333333333,0.125,46.08,0.780487804878049,45,7.03180873190233,7.35687862857224,10.8045811424044
"113","13/02/2019","Site 5","Falcon Reef","Lagoon",10,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1822","IMG_1823",4,"s5_pcyl_4","no colour",11915,3564,3179.3,14.1,1.18338229122954,0.299118757868233,8.98031969326022,7.62258847073255,2.28751911977479,1.1178336650925,0.056,"#999469",420.625,0.17,1.55,7.08333333333333,0.1,74.24,1.54545454545455,18.75,9.91010759050734,4.23693251341186,5.2841820526531
"114","13/02/2019","Site 5","Falcon Reef","Lagoon",6,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1814","IMG_1815",5,"s5_pcyl_5","no colour",2844.4,1416,1303.8,4,1.40627197299958,0.497820278441851,3.8669379327912,NA,NA,0.516758705322902,0.018,"#8A8166",6718.75,0.151111111111111,1.09166666666667,7.5,0.125,51.2,0.925925925925926,25,NA,4.44884713850805,4.14173953060285
"115","13/02/2019","Site 5","Falcon Reef","Lagoon",15,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_1832","IMG_1833",1,"s5_pdam_1","no colour",1759.31,1617.9,1577.1,3.9,2.21677816871387,0.91962189722107,4.57852144141153,2.04726474224843,-0.0723105145520257,0.683216029421089,0.036,"#9B8770",156.25,0.2112,1.24166666666667,2.58333333333333,0.075,81.92,1.43333333333333,16.25,1.9749542276964,4.35469035705871,6.84801217424387
"116","13/02/2019","Site 5","Falcon Reef","Lagoon",14,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_1830","IMG_1831",2,"s5_pdam_2","no colour",2598.5,3559.8,3522.8,6.6,2.53992688089282,1.3699441985761,8.33111576909424,1.67118583938912,0.281943081497672,0.338509140456455,0.046,"#B98C7A",135.625,0.250691244239631,1.01666666666667,2.33333333333333,0.075,69.12,2.28,7,1.95312892088679,3.54736960759662,3.91733848075395
"117","13/02/2019","Site 5","Falcon Reef","Lagoon",22,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_1836","IMG_1837",3,"s5_pdam_3","no colour",1683.3,2124.1,2091.4,4.4,2.61391314679499,1.26186657161528,4.20555706852527,0.826068124223008,-0.266252062015875,0.285096107870326,0.033,"#BC9580",222.5,0.444444444444444,0.566666666666667,2.375,0.05,97.28,1.77777777777778,14.25,0.559816062207134,3.01632189097633,4.73367122501674
"118","13/02/2019","Site 5","Falcon Reef","Lagoon",21,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_1834","IMG_1835",4,"s5_pdam_4","no colour",4226.1,3902.7,3841.2,10.2,2.41357279761482,0.923475544828565,7.25544732661399,2.60814532567948,0.463820612699156,0.555490471727585,0.042,"#7B4016",261.25,0.145454545454545,1.66666666666667,2.25,0.075,55.1111111111111,1.36842105263158,10.25,3.07196593837863,2.83327371392299,3.28022492970947
"119","13/02/2019","Site 5","Falcon Reef","Lagoon",2,"Porites","Porites cf. rus","Porites cf. rus",1,"IMG_1806","IMG_1807",1,"s5_prus_1","no colour",3225.7,1906.3,1742.6,3.9,1.20903989831664,0.590972502092569,3.13084858556493,2.10983465798233,0.203562313497073,0.50294305717237,0.088,"#C1BE92",15012.5,0.12,1.58333333333333,5.25,0.025,64,1,88.75,2.3133969714794,2.69498041911362,15.149776196488
"120","13/02/2019","Site 5","Falcon Reef","Lagoon",3,"Porites","Porites cf. rus","Porites cf. rus",1,"IMG_1808","IMG_1809",3,"s5_prus_3","no colour",4491.8,2251.4,2096.6,5.5,1.22445344850617,0.501224453448506,2.89183845212511,1.92970793188972,0.374150338643519,0.391109415243728,0.038,"#BBB696",13550,0.115555555555556,1.66666666666667,3.58333333333333,0.025,56.32,0.482142857142857,115.5,2.30385827053324,2.06894862071338,5.43737479729085
"121","13/02/2019","Site 5","Falcon Reef","Lagoon",1,"Porites","Porites cf. rus","Porites cf. rus",1,"IMG_1804","IMG_1805",4,"s5_prus_4","no colour",1583.95,1157.6,1027.8,2,1.26266611951135,0.730831149973168,2.62997620372507,2.44404057209574,-0.00121584938704005,0.609311150029189,0.035,"#8B6C46",678.75,0.26,1.65,3.58333333333333,0.025,64,1.14285714285714,18.25,2.4428247227087,3.83826065926017,10.2159953298307
"122","13/02/2019","Site 5","Falcon Reef","Lagoon",13,"Acropora","Acropora cf. muricata","Acropora cf. muricata",1,"IMG_1828","IMG_1829",1,"s5_stag_1","no colour",1011.7,1762.3,1742.4,1.4,1.38380942967283,1.74191954136602,5.23891708148092,0.906086647727273,-0.299390818698347,0.290547520661157,0.047,"#7A482C",256.25,0.124878048780488,0.575,8.75,0.125,16,2.41379310344828,15,0.606695829028926,4.51008701918123,8.09228650137741
"123","13/02/2019","Site 5","Falcon Reef","Lagoon",12,"Acropora","Acropora cf. muricata","Acropora cf. muricata",1,"IMG_1826","IMG_1827",2,"s5_stag_2","no colour",590.1,1075.1,1057.9,0.8,1.35570242331808,1.82189459413659,3.35899478403659,1.27975231590888,-0.562829343510729,0.496266187730409,0.03,"#8E8170",3090,0.2688,0.95,5.16666666666667,0.125,23.04,1.35,15.5,0.716922972398148,4.7627301030862,8.50742036109273
"124","13/02/2019","Site 5","Falcon Reef","Lagoon",11,"Acropora","Acropora cf. muricata","Acropora cf. muricata",1,"IMG_1824","IMG_1825",3,"s5_stag_3","no colour",778.2,1247.8,1233.9,1,1.28501670521717,1.60344384476998,3.99500881732856,1.52303592268417,-0.311852024070022,0.87223437879893,0.037,"#8E8374",256.875,0.194647201946472,0.683333333333333,6.25,0.15,23.04,2.28571428571429,18,1.21118389861415,4.85656311369871,8.99586676391928
"125","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Acropora","Acropora cf. hyacinthus","Acropora cf. hyacinthus",1,"IMG_1893","IMG_1894",1,"s6_hya_1","red",691,795,773.8,1,1.44717800289436,1.15050651230101,4.4579911945104,5.78813285086586,1.85340275264926,1.08312871543034,0.033,"#643F37",322.5,2.04,0.416666666666667,0.733333333333333,0.1,71.68,2.94444444444444,5.25,7.64153560351512,8.64175082936883,12.7940036185061
"126","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Acropora","Acropora cf. hyacinthus","Acropora cf. hyacinthus",1,"IMG_1895","IMG_1896",2,"s6_hya_2","red",700.1,833.9,799.8,1,1.42836737608913,1.19111555492073,3.40083140144573,5.59481179669916,1.97102700675169,1.19326706676669,0.039,"#3D2523",488.125,1,0.741666666666667,2,0.125,35.84,2.1063829787234,9.25,7.56583880345085,6.37815341606476,14.6286571642911
"127","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Acropora","Acropora cf. hyacinthus","Acropora cf. hyacinthus",1,"IMG_1897","IMG_1898",3,"s6_hya_3","red",647.1,869.7,852.9,0.8,1.23628496368413,1.34399629114511,3.60475248025465,5.59677172001407,2.15909620119592,1.19591980302497,0.038,"#452424",348.125,1.44,0.483333333333333,1.175,0.1,66.56,2.27272727272727,9.5,7.75586792120999,6.3396983472646,13.3661625043968
"128","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Acropora","Acropora cf. hyacinthus","Acropora cf. hyacinthus",1,"IMG_1899","IMG_1900",4,"s6_hya_4","red",573.3,731.4,713.3,0.8,1.39542996685854,1.27577184720042,3.16217563131792,3.78915961026215,1.286648605075,0.730758446656386,0.027,"#452320",290.625,1.16,0.458333333333333,1.16666666666667,0.125,84.48,1.72727272727273,10.5,5.07580821533715,6.64974547452247,11.3556708257395
"129","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Acropora","Acropora cf. humilis","Acropora cf. humilis",2,"IMG_1911","IMG_1912",1,"s6_hum_1","red",2677.8,2012.5,1840,5.2,1.94189259840167,0.751549779669878,5.14509206526214,4.15580808423913,1.26141358695652,0.437160326086957,0.022,"#683D2A",300,0.163333333333333,1.9,3,0.175,28.16,1.41860465116279,10.5,5.41722167119565,4.1943685314637,3.58695652173913
"130","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Acropora","Acropora cf. humilis","Acropora cf. humilis",2,"IMG_1913","IMG_1914",2,"s6_hum_2","red",5091.3,3170.8,2994.9,9.5,1.86592815194548,0.622787893072496,9.02179623061826,4.02507645497345,1.47588280076129,0.553440849444055,0.032,"#86736C",166.25,0.234586466165414,1.54166666666667,3.41666666666667,0.15,23.04,1.56410256410256,9.5,5.50095925573475,4.51857970080049,3.20544926374837
"131","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",2,"IMG_1901","IMG_1902",1,"s6_pdam_1","red",5951.5,4614.6,4510.8,12.8,2.15071830630933,0.775367554398051,10.7550754534499,2.22829603950519,0.741672785315243,0.488826815642458,0.032,"#977962",53.75,0.465116279069767,1.64166666666667,2.20833333333333,0.05,64,1.54545454545455,9.25,2.96996882482043,3.57644169109135,2.12822559191274
"132","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",2,"IMG_1903","IMG_1904",2,"s6_pdam_2","red",4485.4,4218.3,4144.8,10.8,2.4078120123066,0.940451241806751,6.83518435078001,3.28781771134916,1.0864796612623,0.519325419803127,0.047,"#69452E",78.125,0.3584,1.75,1.79166666666667,0.05,71.68,1.33333333333333,5.5,4.37429737261147,2.4736480713593,3.40185292414592
"133","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Goniastrea","Goniastrea spp.","Goniastrea cf. retiformis",2,"IMG_1905","IMG_1906",3,"s6_goni_3","red",22978.6,5639.7,2528.5,38.8,1.68852758653704,0.245432706953426,2.28732050836438,2.25994956495947,0.656304488827368,0.42490607079296,0.036,"#939080",1552.5,0.0676056338028169,8.66666666666667,9.16666666666667,0.25,6.4,0.961538461538462,31.225,2.91625405378683,1.35692337850369,4.2713070990706
"134","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Goniastrea","Goniastrea spp.","Goniastrea cf. retiformis",2,"IMG_1907","IMG_1908",2,"s6_goni_2","red",50090.5,9817.5,3972.2,79.9,1.59511284574919,0.195995248600034,3.70712828199107,1.67659722571874,0.54488211822164,0.159546347112431,0.032,"#988D7F",448.75,0.0178272980501393,6.66666666666667,8.25,0.225,14.72,0.344827586206897,20.75,2.22147934394039,1.3999024276186,2.4167967373244
"135","15/02/2019","Site 6","Eastern Barrier","Outer",NA,"Goniastrea","Goniastrea spp.","Goniastrea cf. retiformis",2,"IMG_1909","IMG_1910",1,"s6_goni_1","red",35365.2,7676.1,3319.3,61.3,1.73334238177644,0.2170523565539,3.05275250733691,0.745098416834875,0.232668695206821,0.136135631006537,0.051,"#D0B694",30,0.0333333333333333,6,5,0.25,7.04,0.6,5,0.977767112041696,1.37954651914722,4.60940559756575
"136","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Porites","Porites cf. nigrescens","Porites cf. nigrescens",1,"IMG_2120","IMG_2121",1,"s7_pnig_1","no colour",1024.6,820,767.9,1.5,1.46398594573492,0.800312317001757,1.09855774211147,2.21934884099492,-0.729648277770543,0.538807136345878,0.04,"#332B2D",4498.125,0.711111111111111,0.891666666666667,1.95833333333333,0.075,38.4,0.486486486486487,47.25,1.48970056322438,2.1459000041245,15.6270347701524
"137","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_2125","IMG_2126",1,"s7_pdam_1","no colour",1309.2,1358.2,1316.9,3.1,2.36785823403605,1.03742743660251,1.32744484869972,0.710993678335484,-0.683109585010251,0.321778419014352,0.03,"#958773",91.875,0.261224489795918,1.73333333333333,1.95833333333333,0.075,69.12,2,9.5,0.0278840933252329,1.51201099024192,6.83423190826942
"138","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Pocillopora","Pocillopora cf. verrucosa","Pocillopora cf. verrucosa",1,"IMG_2127","IMG_2128",1,"s7_pver_1","no colour",3874.6,2459.3,2333.7,8.1,2.09053837815516,0.63472358437,6.16715959018509,3.64672223293482,0.588637630158118,0.508312979388953,0.022,"#9A8873",169.375,0.14169741697417,2,3.16666666666667,0.05,76.8,1.50847457627119,10,4.23535986309294,3.96397968259744,2.82812700861293
"139","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Pocillopora","Pocillopora cf. verrucosa","Pocillopora cf. verrucosa",1,"IMG_2129","IMG_2130",2,"s7_pver_2","no colour",4003.5,2210.1,2109.9,7.6,1.89833895341576,0.552041963282128,4.47040987457179,1.29211648656334,-0.16306069600455,0.278449215602635,0.043,"#9E8C7A",330.625,0.0967863894139887,2.91666666666667,2.75,0.075,53.76,1.3265306122449,11.75,1.12905579055879,3.178167122545,6.11403384046637
"140","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",2,"IMG_2131","IMG_2132",2,"s7_pdam_2","no colour",1654.6,1616.5,1580.9,3.8,2.29662758370603,0.976973286594947,2.28652364641421,1.07752285090771,-0.415485364349421,0.194509456638624,0.039,"#724721",60.625,0.34639175257732,1.48333333333333,2.58333333333333,0.05,84.48,1.55555555555556,8.75,0.662037486558289,2.16951449783118,7.40084761844519
"141","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Stylophora","Stylophora cf. pistillata","Stylophora cf. pistillata",2,"IMG_2133","IMG_2134",1,"s7_styl_1","no colour",5597.99,2307.2,2077.2,7.2,1.28617593100381,0.412147931668331,5.35747537692141,1.0853443457539,-0.351533416377816,0.237098016560755,0.017,"#B79272",125.625,0.159203980099502,3.25,3.875,0.025,51.2,1.53125,14.5,0.733810929376083,3.86877193596289,2.45522819179665
"142","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",2,"IMG_2135","IMG_2136",3,"s7_pdam_3","no colour",1295.4,1265.4,1186.5,3,2.31588698471515,0.976841130152849,1.31663055049365,1.66408501896334,-0.386492256637168,0.513063632532659,0.043,"#966E85",99.375,0.251572327044025,1.75,1.66666666666667,0.05,87.04,1.67741935483871,4.25,1.27759276232617,1.66451397028274,10.8723135271808
"143","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Porites","Porites cf. rus","Porites cf. rus",2,"IMG_2137","IMG_2138",1,"s7_prus_1","no colour",2805.3,1677.3,1583.2,4.2,1.49716607849428,0.597903967490108,1.67198081528663,1.96483514401213,0.232935826174836,0.423193532086913,0.031,"#7E5F4A",80,0.125,1.66666666666667,3.41666666666667,0.05,148.48,0.566666666666667,9.75,2.19777097018696,1.58411522418516,5.87417887822132
"144","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Stylophora","Stylophora cf. pistillata","Stylophora cf. pistillata",1,"IMG_2139","IMG_2140",2,"s7_styl_2","no colour",5467.4,2573.3,2428.1,9.2,1.68270110107181,0.4706624721074,6.85739877810955,1.03594990939418,-0.132550723816976,0.246077179687822,0.033,"#976E41",143.125,0.167685589519651,2.29166666666667,2.79166666666667,0.05,58.88,1.88235294117647,10.25,0.903399185577201,4.23627452212196,4.07726205675219
"145","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Porites","Porites cf. nigrescens","Porites cf. nigrescens",1,"IMG_2152","IMG_2153",2,"s7_pnig_2","no colour",1893.5,1248.1,1181.7,2.4,1.2674940586216,0.659149722735675,1.41114786875497,4.92610224676314,1.17771391850724,0.703435728188203,0.031,"#977D6A",98.75,0.556962025316456,0.916666666666667,1.975,0.075,69.12,1.74074074074074,6.925,6.10381616527037,1.79125142010024,7.87001777100787
"146","18/02/2019","Site 7","Ulong Rock","Outer",NA,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_2154","IMG_2155",1,"s7_pcyl_1","no colour",3345,1477.05,1268.7,4.45,1.33034379671151,0.441569506726457,1.77117265801414,1.70498729013951,-0.286614300070939,0.387207377630645,0.047,"#948D77",66.25,0.166037735849057,0.883333333333333,4.58333333333333,0.1,51.2,1.65217391304348,10.45,1.41837299006857,2.09407975646032,11.1137384724521
"147","19/02/2019","Site 1","Nikko Bay","Inner",36,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_2181","IMG_2182",NA,"s1b_pdam_1","red",1480.3,1568.2,1515.1,3.5,2.36438559751402,1.05937985543471,4.1031059675422,6.24847394561414,2.2459666028645,0.865041911424988,0.043,"#664633",501.875,0.1216,0.766666666666667,4.16666666666667,0.1,38.4,1.82258064516129,10,8.49444054847864,4.06221302310956,8.51428948584252
"148","19/02/2019","Site 1","Nikko Bay","Inner",36,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",1,"IMG_2183","IMG_2184",NA,"s1b_brug_1","red",2246.2,1275.1,1177.7,3.4,1.51366752737957,0.567669842400499,2.02895036825182,4.38788076335229,1.71881353485608,0.905897087543517,0.036,"#6E3424",116.875,0.171122994652406,0.883333333333333,3.33333333333333,0.15,10.24,2.35483870967742,11.25,6.10669429820836,2.58421121879743,9.17041691432453
"149","19/02/2019","Site 1","Nikko Bay","Inner",38,"Lobophyllia","Lobophyllia cf. corymbosa","Lobophyllia cf. corymbosa",1,"IMG_2185","IMG_2186",NA,"s1b_lobo_1","red",8483.9,3882.7,1915.1,10.2,1.20227725456453,0.457655087872323,6.57897577807669,7.30549317268028,2.36983050493447,0.718630880893948,0.043,"#70696E",2242.5,0.000891861761426979,27.875,16.375,2.5,0.004352,0.478260869565217,23.25,9.67532367761475,5.15297564989558,6.73594068194872
"150","19/02/2019","Site 1","Nikko Bay","Inner",40,"Lobophyllia","Lobophyllia cf. corymbosa","Lobophyllia cf. corymbosa",1,"IMG_2189","IMG_2190",NA,"s1b_lobo_3","red",4498.2,2077.4,1256.8,6.4,1.42279133875773,0.46182917611489,3.03554638752869,4.33025944859961,1.54122994907702,0.59376989178867,NA,"#806F67",3429.375,0.000291598323309641,65,41.75,2,0.0237037037037037,0.5,41.75,5.87148939767663,3.62294683425607,NA
"151","19/02/2019","Site 1","Nikko Bay","Inner",37,"Lobophyllia","Lobophyllia cf. hemprichii","Lobophyllia cf. hemprichii",1,"IMG_2197","IMG_2198",NA,"s1b_lobo_4","red",10165.6,3984.2,2578,14.2,1.39686786810419,0.391929645077516,7.88090543876112,6.5570172905353,2.91090372381691,1.09532583397983,0.06,"#734634",206.875,0.00483383685800604,13.75,12.25,3.25,0.00248263524429313,0.8,12.25,9.46792101435221,4.58547639958948,6.98215671062839
"152","19/02/2019","Site 1","Nikko Bay","Inner",37,"Lobophyllia","Lobophyllia cf. hemprichii","Lobophyllia cf. hemprichii",1,"IMG_2199","IMG_2200",NA,"s1b_lobo_5","red",11799.9,4919.5,3715,20.7,1.75425215467928,0.416910312799261,10.247786234263,5.19673705921938,2.24652427994616,0.690444145356662,0.084,"#867C7A",1134.375,0.000881542699724518,45,27.5,4,0.006875,0.833333333333333,27.5,7.44326133916555,4.13773333819502,6.78331090174966
"153","19/02/2019","Site 1","Nikko Bay","Inner",38,"Goniastrea","Goniastrea spp.","Goniastrea cf. favulus",1,"IMG_2210","IMG_2211",NA,"s1b_goni_1","red",20900.6,5523.7,4310.2,33.4,1.59804024764839,0.264284278920222,4.30203513683019,5.38541122801726,1.78545784418356,0.428924411860239,0.062,"#73403C",173.125,0.0693140794223827,3.66666666666667,4.5,0.45,3.2,0.630434782608696,18.25,7.17086907220083,1.49715853214359,4.31534499559185
"154","19/02/2019","Site 1","Nikko Bay","Inner",39,"Goniastrea","Goniastrea spp.","Goniastrea cf. favulus",1,"IMG_2212","IMG_2213",NA,"s1b_goni_2","red",6526.8,2414.2,1471.1,11.9,1.82325182325182,0.369890298461727,4.00303013410394,8.94494390252192,2.51952341785059,1.11523689755965,0.046,"#968178",1679.375,0.0208410867138072,4.83333333333333,13,0.375,2.56,0.95,47.25,11.4644673203725,4.08167031551622,9.38073550404459
"155","11/02/2019","Site 3","Mutmelachel","Lagoon",17,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",2,NA,NA,NA,"s3_card_4","blue",884,1548.9,1531,1.3,1.47058823529412,1.75214932126697,6.03041121323527,5.48613801436969,1.74066701502286,0.984650555192684,0.041,"#908E6B",NA,NA,NA,NA,NA,NA,NA,NA,7.22680502939255,5.90830621806199,8.03396472893534
